"","PANID","COLUPC","WEEK","UNITS","OUTLET","DOLLARS","IRI_KEY","L4","L5","VOL_EQ","COLOR","SIZE","ADDITIVES","NUMBER_OF_PLY","TYPE_OF_DISPENSER","per_unit_cost","per_sheet_cost","Panelist_Type","Combined_Income","Family_Size","HH_RACE","Type_Residential","Age_Group_Male","Education_Male","Occupation_Male","Male_Working_Hour","Age_Group_Female","Education_Female","Occupation_Female","Female_Working_Hour","No_Dogs","No_Cats","Children_Group_Code","Marital_Status","Is_pet","monetary","freq","day","M","F","R","cat"
"5013",1133264,23700062960,1145,1,"GR",4.99,652159,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,7,5,1,2,3,5,1,0,3,5,3,0,0,1,1,2,1,4.99,1,1145,2,0,2,4
"5027",1133363,13700031680,1131,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,11,4,1,2,3,4,3,0,3,6,3,0,1,1,2,2,1,1.39,1,1131,0,0,0,4
"5032",1133363,23700062262,1151,1,"DR",1.5,8003043,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.5,0.010416667,0,11,4,1,2,3,4,3,0,3,6,3,0,1,1,2,2,1,1.5,1,1151,0,0,2,4
"5036",1133363,43700062811,1150,3,"GR",4.17,213290,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.39,0.02171875,0,11,4,1,2,3,4,3,0,3,6,3,0,1,1,2,2,1,4.17,1,1150,2,0,2,4
"5068",1133488,23700062960,1153,1,"GR",4.99,652159,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,8,1,1,2,7,9,11,1,3,8,1,0,0,1,0,1,1,4.99,1,1153,2,0,2,4
"5097",1133561,13700033549,1120,1,"GR",1.99,213290,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.99,0.009212963,0,8,2,1,2,3,7,1,0,3,6,13,1,1,0,0,3,1,1.99,1,1120,1,0,0,4
"5099",1133561,23700033566,1114,1,"GR",3.99,213290,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.99,0.006157407,0,8,2,1,2,3,7,1,0,3,6,13,1,1,0,0,3,1,3.99,1,1114,2,0,0,4
"5152",1133835,43700062811,1137,1,"GR",1.49,248128,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.49,0.02328125,0,6,4,1,1,3,4,8,0,3,6,8,0,0,1,2,2,1,1.49,1,1137,0,0,1,4
"5168",1133975,23700062262,1118,2,"GR",4.18,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,8,4,1,2,3,6,13,1,3,8,1,0,0,0,1,2,0,4.18,1,1118,2,0,0,4
"5174",1134007,33700062405,1119,1,"GR",1.99,648764,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.99,0.013819444,0,11,1,1,1,7,9,11,1,3,6,7,0,0,1,0,1,1,1.99,1,1119,1,0,0,4
"5187",1134114,13700033549,1141,3,"GR",6.27,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,5,8,4,1,2,3,7,1,0,2,7,4,0,0,1,1,2,1,6.27,1,1141,2,0,1,4
"5189",1134114,23700033566,1114,1,"DR",3.81,642583,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.81,0.00587963,5,8,4,1,2,3,7,1,0,2,7,4,0,0,1,1,2,1,3.81,1,1114,1,0,0,4
"5202",1134148,13700033549,1153,2,"GR",4.18,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,9,2,1,2,4,7,8,0,4,6,1,0,0,0,0,2,0,4.18,1,1153,2,0,2,4
"5212",1134148,33700062405,1116,1,"GR",2.09,652159,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",2.09,0.014513889,0,9,2,1,2,4,7,8,0,4,6,1,0,0,0,0,2,0,2.09,1,1116,1,0,0,4
"5225",1134213,23700062262,1152,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,1,3,1,1,7,9,11,1,2,5,13,1,0,0,2,4,0,1.99,1,1152,1,0,2,4
"5226",1134213,23700062960,1121,1,"GR",4.99,213290,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,1,3,1,1,7,9,11,1,2,5,13,1,0,0,2,4,0,4.99,1,1121,2,0,0,4
"5227",1134213,43700062811,1152,1,"GR",1.39,213290,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.39,0.02171875,0,1,3,1,1,7,9,11,1,2,5,13,1,0,0,2,4,0,1.39,1,1152,0,0,2,4
"5242",1134536,23700062960,1131,1,"GR",4.99,652159,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,7,5,1,2,2,3,7,0,2,6,13,1,1,1,2,2,1,4.99,1,1131,2,0,0,4
"5275",1137026,13700032672,1127,2,"GR",2.38,248128,"PROCTER","PUFFS",1.28,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.19,0.009296875,0,8,4,1,2,4,4,5,0,4,4,4,0,0,0,0,2,0,2.38,1,1127,1,0,0,4
"5277",1137026,23700062262,1117,1,"GR",2.08,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.08,0.014444444,0,8,4,1,2,4,4,5,0,4,4,4,0,0,0,0,2,0,2.08,1,1117,1,0,0,4
"5359",1137596,13700033549,1153,2,"GR",4.18,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,3,3,1,1,7,9,11,1,2,4,1,0,1,0,2,1,1,4.18,1,1153,2,0,2,4
"5413",1137950,13700033549,1129,3,"GR",5.97,213290,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.99,0.009212963,0,10,4,1,2,4,4,2,0,4,6,1,0,1,0,0,2,1,5.97,1,1129,2,0,0,4
"5425",1138107,13700031680,1120,1,"GR",1.49,248128,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.49,0.02328125,0,6,4,1,1,3,3,13,1,3,5,13,1,0,1,2,2,1,1.49,1,1120,0,0,0,4
"5445",1138222,13700031680,1135,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,8,6,1,1,3,3,7,0,2,3,4,0,0,0,2,1,0,1.39,1,1135,0,0,1,4
"5452",1138339,23700062262,1132,1,"GR",2.08,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.08,0.014444444,0,9,3,1,1,1,3,7,0,1,5,1,0,1,0,1,1,1,2.08,1,1132,1,0,1,4
"5489",1138420,23700033566,1136,1,"GR",4.99,213290,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.99,0.007700617,0,8,5,1,2,7,9,11,1,4,5,1,0,1,1,2,3,1,4.99,1,1136,2,0,1,4
"5515",1138578,13700033549,1118,1,"GR",2.09,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,7,3,1,1,7,9,11,1,3,8,2,0,1,1,0,3,1,2.09,1,1118,1,0,0,4
"5535",1138768,13700031680,1114,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,8,3,1,2,7,9,11,1,3,5,1,0,1,1,2,3,1,1.39,1,1114,0,0,0,4
"5554",1138982,13700033549,1146,2,"GR",3.98,248128,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.99,0.009212963,0,5,3,1,1,7,9,11,1,1,3,7,0,0,1,0,1,1,3.98,1,1146,2,0,2,4
"5562",1138990,23700062960,1126,1,"GR",4.99,652159,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,5,2,1,1,7,9,11,1,1,4,2,0,1,0,1,1,1,4.99,1,1126,2,0,0,4
"5569",1139170,23700033566,1134,1,"GR",4.99,652159,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.99,0.007700617,0,10,4,1,2,4,8,13,1,4,8,1,0,0,0,1,2,0,4.99,1,1134,2,0,1,4
"5582",1139311,23700062262,1130,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,10,2,1,1,6,4,10,1,5,4,1,0,0,0,0,5,0,2.09,1,1130,1,0,0,4
"5591",1139386,23700033566,1122,1,"GR",4.99,652159,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.99,0.007700617,0,8,2,1,2,3,8,1,0,3,8,13,1,0,0,0,2,0,4.99,1,1122,2,0,0,4
"5627",1139477,23700062262,1150,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,9,5,1,2,4,7,1,0,4,6,13,1,0,0,2,2,0,2.09,1,1150,1,0,2,4
"5675",1139592,13700031680,1154,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,7,3,1,1,7,9,11,1,3,5,1,0,0,0,2,1,0,2.78,2,1154,1,1,2,4
"5676",1139592,13700031680,1131,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,7,3,1,1,7,9,11,1,3,5,1,0,0,0,2,1,0,2.78,2,1154,1,1,2,4
"5703",1139766,33700062405,1154,1,"GR",2.09,652159,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",2.09,0.014513889,0,7,3,1,2,2,4,6,0,2,5,13,1,0,1,1,2,1,2.09,1,1154,1,0,2,4
"5713",1139790,13700033549,1122,1,"GR",2.08,248128,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.08,0.00962963,0,11,3,1,2,4,7,2,0,4,6,9,0,1,0,2,2,1,2.08,1,1122,1,0,0,4
"5737",1139881,13700033549,1153,1,"GR",2.09,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,7,4,4,2,5,4,2,0,3,7,2,0,0,0,1,2,0,2.09,1,1153,1,0,2,4
"5741",1139881,23700062960,1146,1,"GR",4.99,648764,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,7,4,4,2,5,4,2,0,3,7,2,0,0,0,1,2,0,9.98,2,1146,3,1,2,4
"5742",1139881,23700062960,1146,1,"GR",4.99,648764,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,7,4,4,2,5,4,2,0,3,7,2,0,0,0,1,2,0,9.98,2,1146,3,1,2,4
"5747",1139980,13700033549,1144,1,"GR",2.09,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,5,2,1,1,7,9,11,1,2,5,2,0,0,0,1,1,0,2.09,1,1144,1,0,1,4
"5757",1140145,13700033549,1131,1,"GR",2.09,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,4,4,1,2,2,4,6,0,2,4,3,0,1,0,1,2,1,4.18,2,1131,2,1,0,4
"5758",1140145,13700033549,1131,1,"GR",2.09,652159,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.09,0.009675926,0,4,4,1,2,2,4,6,0,2,4,3,0,1,0,1,2,1,4.18,2,1131,2,1,0,4
"5771",1140145,43700062811,1118,1,"GR",1.39,213290,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.39,0.02171875,0,4,4,1,2,2,4,6,0,2,4,3,0,1,0,1,2,1,1.39,1,1118,0,0,0,4
"5786",1140178,13700031680,1141,1,"GR",1.39,648764,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,8,4,1,2,3,6,3,0,3,7,7,0,0,1,0,2,1,1.39,1,1141,0,0,1,4
"5803",1140244,13700031680,1114,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,7,1,1,1,7,9,11,1,3,5,1,0,0,1,0,5,1,2.78,2,1121,1,1,0,4
"5804",1140244,13700031680,1121,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,7,1,1,1,7,9,11,1,3,5,1,0,0,1,0,5,1,2.78,2,1121,1,1,0,4
"5805",1140244,13700033549,1141,1,"GR",2.08,248128,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",2.08,0.00962963,0,7,1,1,1,7,9,11,1,3,5,1,0,0,1,0,5,1,2.08,1,1141,1,0,1,4
"5806",1140244,13700033551,1141,1,"GR",2.08,248128,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",2.08,0.0104,0,7,1,1,1,7,9,11,1,3,5,1,0,0,1,0,5,1,2.08,1,1141,1,0,1,4
"5825",1140301,23700033566,1115,1,"GR",4.99,213290,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.99,0.007700617,0,6,2,1,2,7,9,11,1,3,7,1,0,0,0,1,1,0,9.98,2,1149,3,1,2,4
"5826",1140301,23700033566,1149,1,"GR",4.99,213290,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.99,0.007700617,0,6,2,1,2,7,9,11,1,3,7,1,0,0,0,1,1,0,9.98,2,1149,3,1,2,4
"5827",1140301,23700062262,1143,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,2,1,2,7,9,11,1,3,7,1,0,0,0,1,1,0,3.98,2,1143,2,1,1,4
"5828",1140301,23700062262,1143,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,2,1,2,7,9,11,1,3,7,1,0,0,0,1,1,0,3.98,2,1143,2,1,1,4
"5833",1140376,23700062262,1137,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,9,1,0,1,0,0,0,0,7,9,11,1,0,0,0,1,0,2.09,1,1137,1,0,1,4
"5835",1140376,33700062405,1137,2,"GR",4.18,652159,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",2.09,0.014513889,0,9,1,0,1,0,0,0,0,7,9,11,1,0,0,0,1,0,4.18,1,1137,2,0,1,4
"5836",1140392,23700062262,1122,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,7,1,0,1,0,0,0,0,7,9,11,1,0,0,0,2,0,2.09,1,1122,1,0,0,4
"5837",1140392,33700062405,1134,1,"GR",1.99,213290,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.99,0.013819444,0,7,1,0,1,0,0,0,0,7,9,11,1,0,0,0,2,0,4.08,2,1134,2,1,1,4
"5838",1140392,33700062405,1126,1,"GR",2.09,652159,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",2.09,0.014513889,0,7,1,0,1,0,0,0,0,7,9,11,1,0,0,0,2,0,4.08,2,1134,2,1,1,4
"5846",1140525,43700062811,1133,1,"GR",1.39,213290,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.39,0.02171875,0,8,1,0,1,0,0,0,0,7,9,11,1,0,0,0,1,0,1.39,1,1133,0,0,1,4
"5851",1140590,23700062262,1142,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,4,4,1,2,3,4,3,0,3,7,3,0,1,0,2,2,1,4.18,2,1142,2,1,1,4
"5852",1140590,23700062262,1142,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,4,4,1,2,3,4,3,0,3,7,3,0,1,0,2,2,1,4.18,2,1142,2,1,1,4
"5853",1140590,23700062960,1118,1,"GR",4.99,652159,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,4,4,1,2,3,4,3,0,3,7,3,0,1,0,2,2,1,4.99,1,1118,2,0,0,4
"5854",1140616,13700031680,1139,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,8,6,1,2,4,7,1,0,3,7,2,0,1,1,2,2,1,1.39,1,1139,0,0,1,4
"5855",1140616,23700062262,1144,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,8,6,1,2,4,7,1,0,3,7,2,0,1,1,2,2,1,1.99,1,1144,1,0,1,4
"5859",1140657,23700033566,1123,1,"GR",4.99,213290,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.99,0.007700617,0,12,6,1,2,4,6,4,0,4,7,1,0,0,0,2,2,0,4.99,1,1123,2,0,0,4
"5862",1140665,13700031680,1130,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,9,2,1,2,5,6,4,0,3,6,4,0,1,1,0,1,1,1.39,1,1130,0,0,0,4
"5865",1140699,13700033547,1122,2,"DR",2,642166,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1,0.009259259,0,1,2,1,2,5,4,10,1,5,6,13,1,0,0,0,2,0,2,1,1122,1,0,0,4
"5866",1140699,13700033549,1144,1,"GR",1.99,213290,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.99,0.009212963,0,1,2,1,2,5,4,10,1,5,6,13,1,0,0,0,2,0,1.99,1,1144,1,0,1,4
"5872",1140699,23700062262,1119,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,1,2,1,2,5,4,10,1,5,6,13,1,0,0,0,2,0,1.99,1,1119,1,0,0,4
"5878",1140699,43700062811,1144,1,"GR",1.39,213290,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.39,0.02171875,0,1,2,1,2,5,4,10,1,5,6,13,1,0,0,0,2,0,1.39,1,1144,0,0,1,4
"5888",1140715,13700031680,1114,1,"GR",1.39,213290,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.39,0.02171875,0,9,3,1,2,4,4,0,0,3,6,8,0,0,0,1,2,0,1.39,1,1114,0,0,0,4
"5889",1140715,13700033549,1154,1,"GR",1.99,213290,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.99,0.009212963,0,9,3,1,2,4,4,0,0,3,6,8,0,0,0,1,2,0,3.98,2,1154,2,1,2,4
